,last_scraped,id,host_id,host_is_superhost,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,occ_rate,monthly_income,multi_listing_host,neighborhood
94952,2021-02-21,20462670,144570905,1,37212.0,36.13511,-86.80261,Guest suite,Private room,6,2.0,2.0,149.0,1.0,365.0,0,0,8,33,93.0,9.0,10.0,10.0,10.0,10.0,9.0,1,8.0,0.10257534246575342,464.88,1,Midtown
94953,2021-02-20,20463556,144570905,1,37212.0,36.13657,-86.80377,Guest suite,Private room,6,2.0,2.0,404.0,1.0,365.0,0,0,15,57,95.0,9.0,10.0,10.0,10.0,10.0,9.0,1,8.0,0.17621917808219179,2165.44,1,Midtown
94954,2021-02-21,20479906,146201449,0,37214.0,36.1294,-86.70038000000002,House,Entire home/apt,4,1.0,1.0,350.0,2.0,1125.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0,Antioch
94955,2021-02-20,20480522,124630307,1,37013.0,36.05017,-86.67964,House,Entire home/apt,3,1.0,1.0,70.0,7.0,1125.0,28,58,66,23,91.0,10.0,10.0,9.0,9.0,9.0,9.0,0,1.0,0.2991780821917808,637.0,0,Southeast_Nashville
94956,2021-02-20,20497814,146335749,1,37214.0,36.15573,-86.65695,Guest suite,Private room,2,1.0,1.0,46.0,1.0,5.0,24,54,84,333,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.6575342465753424,920.0,0,Donelson
94957,2021-02-19,20498188,100174383,1,37209.0,36.14109000000001,-86.82972,Guest suite,Entire home/apt,4,1.0,2.0,98.0,1.0,1125.0,0,0,0,82,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.2524931506849315,752.64,0,West_Nashville
94958,2021-02-20,20498530,4995349,1,37207.0,36.18269,-86.75803,House,Entire home/apt,1,1.0,1.0,42.0,31.0,180.0,7,7,7,99,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.7,894.25,0,East_Nashville
94959,2021-02-19,20502341,146367722,1,37206.0,36.16993,-86.74579,Townhouse,Entire home/apt,8,3.5,5.0,254.0,1.0,1125.0,0,0,0,78,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.25380821917808216,1960.8799999999999,0,East_Nashville
94960,2021-02-20,20517535,146481477,1,37214.0,36.18,-86.68621999999998,Guest suite,Private room,3,1.0,1.0,66.0,1.0,365.0,24,54,84,236,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.26301369863013696,528.0,0,Donelson
94961,2021-02-20,20517901,58959160,0,37013.0,36.00979,-86.62959000000002,House,Entire home/apt,10,1.5,3.0,375.0,2.0,300.0,29,59,89,19,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1.0,0.05917808219178082,675.0,0,Antioch
94962,2021-02-19,20520311,31235422,0,37203.0,36.14854,-86.79419,Condominium,Entire home/apt,3,1.0,1.0,200.0,3.0,4.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,Downtown
94963,2021-02-20,20523189,104826752,0,37211.0,36.05269000000001,-86.72848,Guest suite,Private room,4,1.5,2.0,300.0,1.0,6.0,30,60,90,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.00263013698630137,24.0,0,Southeast_Nashville
94964,2021-02-19,20524865,65942393,0,37212.0,36.13436,-86.80568000000002,Condominium,Entire home/apt,2,1.0,2.0,2000.0,1.0,30.0,0,0,0,1,100.0,10.0,10.0,0.0,10.0,0.0,0.0,1,1.0,0.00263013698630137,160.0,0,Midtown
94965,2021-02-20,20525061,103365676,1,37203.0,36.16339,-86.77673,Apartment,Entire home/apt,4,1.0,2.0,109.0,1.0,90.0,0,0,21,170,97.0,10.0,9.0,10.0,10.0,10.0,9.0,1,51.0,0.5247123287671233,1739.6399999999999,1,Downtown
94966,2021-02-19,20532933,146606104,0,37203.0,36.15867,-86.7903,Guest suite,Private room,2,1.0,1.0,400.0,1.0,1125.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,Downtown
94967,2021-02-20,20535818,47061664,0,37217.0,36.09607000000001,-86.61403,Guest suite,Private room,2,1.0,2.0,49.0,30.0,1000.0,15,15,15,13,94.0,9.0,9.0,10.0,9.0,9.0,8.0,0,4.0,0.5917808219178082,882.0000000000001,1,Antioch
94968,2021-02-19,20535948,104241605,0,37211.0,36.07292,-86.73001,Guest suite,Private room,2,1.0,1.0,40.0,1.0,1125.0,0,0,0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.009205479452054795,11.200000000000003,0,Southeast_Nashville
94969,2021-02-20,20537447,19707550,1,37203.0,36.12807,-86.73224,Guest suite,Entire home/apt,4,1.0,3.0,143.0,2.0,1125.0,30,60,90,40,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,6.0,0.12887671232876713,560.5600000000001,1,South_Nashville
94970,2021-02-20,20540434,34742857,1,37203.0,36.15463,-86.77046,Condominium,Entire home/apt,4,1.0,2.0,86.0,1.0,1125.0,30,60,83,149,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4.0,0.13150684931506848,344.0,1,Downtown
94971,2021-02-20,20603723,36279724,1,37206.0,36.1831,-86.7146,Guest suite,Entire home/apt,2,1.0,1.0,63.0,2.0,28.0,7,7,7,272,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.7,1341.3749999999998,0,East_Nashville
94972,2021-02-20,20604352,147246808,1,37216.0,36.23012,-86.71475,Guest suite,Entire home/apt,2,1.0,1.0,85.0,2.0,30.0,0,25,55,103,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.32350684931506846,836.3999999999999,0,East_Nashville
94973,2021-02-20,20607858,132689786,0,37203.0,36.14519,-86.7925,Apartment,Entire home/apt,4,1.0,2.0,154.0,1.0,15.0,30,60,90,168,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,4.0,0.5233972602739726,2451.68,1,Downtown
94974,2021-02-19,20614238,147341754,0,37209.0,36.15635,-86.87541,House,Entire home/apt,6,1.0,4.0,238.0,2.0,15.0,28,58,88,15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.047342465753424656,342.72,0,West_Nashville
94975,2021-02-20,20618929,6675690,1,37203.0,36.12657,-86.7869,Apartment,Entire home/apt,6,2.0,2.0,286.0,2.0,1125.0,11,12,12,40,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,85.0,0.12624657534246575,1098.24,1,South_Nashville
94976,2021-02-20,20620561,6675690,1,37203.0,36.12775,-86.78572,Apartment,Entire home/apt,6,2.0,3.0,292.0,2.0,1125.0,0,0,0,52,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,85.0,0.1643835616438356,1460.0,1,South_Nashville
94977,2021-02-20,20638894,128387636,1,37013.0,36.07757,-86.68906,House,Entire home/apt,10,2.5,6.0,250.0,2.0,29.0,20,31,52,85,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1.0,0.13150684931506848,999.9999999999999,0,Antioch
94978,2021-02-20,20638938,57041585,1,37203.0,36.13403,-86.77297,Guest suite,Entire home/apt,4,1.0,2.0,95.0,30.0,60.0,0,15,45,254,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.7,2022.7083333333335,0,South_Nashville
94979,2021-02-20,20639964,147579610,1,37206.0,36.17772,-86.75395,House,Entire home/apt,8,3.0,4.0,249.0,2.0,1125.0,16,46,67,93,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.3103561643835616,2350.56,0,East_Nashville
94980,2021-02-20,20660438,45624097,1,37203.0,36.15119,-86.7881,Guest suite,Entire home/apt,6,1.0,3.0,158.0,1.0,1125.0,13,43,73,112,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4.0,0.39452054794520547,1896.0,1,Downtown
94981,2021-02-19,20662723,147390286,0,37212.0,36.13535,-86.81253000000002,House,Entire home/apt,9,4.5,4.0,350.0,30.0,350.0,0,0,0,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,2.0,0.19726027397260273,2100.0,1,Midtown
94982,2021-02-20,20663697,45624097,1,37203.0,36.15093,-86.78855,Other,Entire home/apt,4,1.0,4.0,199.0,2.0,1125.0,29,59,89,6,93.0,9.0,10.0,10.0,10.0,10.0,10.0,0,4.0,0.047342465753424656,286.56,1,Downtown
94983,2021-02-20,20666788,24841340,1,37215.0,36.11263,-86.78824,Townhouse,Entire home/apt,6,1.5,3.0,197.0,2.0,30.0,0,12,29,31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.1117808219178082,669.8,0,Midtown
94984,2021-02-19,20675403,147937367,1,37203.0,36.1678,-86.78278,Apartment,Entire home/apt,4,1.0,1.0,195.0,1.0,1125.0,0,0,0,41,98.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1.0,0.12756164383561644,756.6,0,Downtown
94985,2021-02-20,20676728,83475309,1,37203.0,36.148,-86.79018,Townhouse,Entire home/apt,8,3.5,4.0,507.0,1.0,1125.0,30,55,76,45,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1.0,0.14202739726027397,2190.2400000000002,0,Downtown
94986,2021-02-21,20680778,124304149,1,37203.0,36.1258,-86.78311,Guest suite,Entire home/apt,2,1.0,1.0,145.0,2.0,1125.0,0,14,44,69,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.22224657534246572,980.2,0,South_Nashville
94987,2021-02-20,20710751,103365676,1,37203.0,36.16339,-86.77673,Apartment,Entire home/apt,5,1.0,4.0,109.0,1.0,90.0,0,20,50,216,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,51.0,0.6746301369863014,2236.68,1,Downtown
94988,2021-02-20,20721285,126174,0,37207.0,36.17337,-86.7645,Apartment,Entire home/apt,4,2.0,2.0,98.0,30.0,365.0,9,39,69,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,33.0,0.27616438356164386,823.2000000000002,1,East_Nashville
94989,2021-02-19,20722362,11849086,0,37203.0,36.17145,-86.80178000000002,Condominium,Entire home/apt,6,1.0,4.0,158.0,1.0,180.0,0,0,0,131,91.0,9.0,9.0,10.0,9.0,9.0,9.0,1,19.0,0.6575342465753424,3160.0,1,Downtown
94990,2021-02-20,20723108,85360355,0,37203.0,36.14537,-86.78314,House,Entire home/apt,12,3.0,5.0,133.0,31.0,365.0,0,0,11,101,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0,75.0,0.7,2831.7916666666665,1,South_Nashville
94991,2021-02-19,20748625,34945437,1,37203.0,36.13652,-86.76956,House,Entire home/apt,6,1.0,4.0,70.0,1.0,1125.0,0,0,0,35,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.0,0.13150684931506848,280.0,1,South_Nashville
94992,2021-02-21,20783376,65677465,0,37212.0,36.12394000000001,-86.79455,Apartment,Entire home/apt,4,1.0,2.0,135.0,1.0,1125.0,0,0,0,5,85.0,9.0,9.0,9.0,10.0,10.0,9.0,0,1.0,0.01578082191780822,64.8,0,Midtown
94993,2021-02-19,20804194,12737337,0,37211.0,36.08366,-86.75196,House,Entire home/apt,6,1.5,4.0,225.0,2.0,7.0,0,0,0,24,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.07627397260273971,521.9999999999999,0,Southeast_Nashville
94994,2021-02-21,20813762,4216956,0,37203.0,36.14169,-86.77014,Townhouse,Entire home/apt,5,3.5,2.0,89.0,30.0,1125.0,0,0,22,7,100.0,10.0,10.0,9.0,10.0,10.0,10.0,1,1.0,0.3550684931506849,961.1999999999999,0,South_Nashville
94995,2021-02-20,20833447,149456356,0,37218.0,36.22332,-86.82285,House,Entire home/apt,6,1.0,5.0,73.0,6.0,28.0,27,44,74,60,90.0,10.0,9.0,10.0,9.0,9.0,9.0,0,1.0,0.583890410958904,1296.48,0,Whites_Creek
94996,2021-02-20,20844778,7414188,1,37209.0,36.1278,-86.83044,House,Entire home/apt,4,1.0,2.0,192.0,2.0,180.0,0,12,39,59,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.19857534246575342,1159.6799999999998,0,West_Nashville
94997,2021-02-20,20848750,17574894,1,37203.0,36.12254,-86.78449,Guest suite,Entire home/apt,3,1.0,2.0,100.0,2.0,365.0,30,58,86,97,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.13150684931506848,400.0,0,South_Nashville
94998,2021-02-20,20857149,126174,0,37207.0,36.17337,-86.7645,Apartment,Entire home/apt,3,1.5,1.0,86.0,30.0,365.0,1,20,50,9,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,33.0,0.4931506849315068,1290.0,1,East_Nashville
94999,2021-02-20,20858747,23674366,1,37221.0,36.19319,-86.96432,Guest suite,Entire home/apt,4,1.0,2.0,90.0,2.0,1125.0,25,55,82,50,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.19331506849315067,529.2,0,Bellevue
95000,2021-02-20,20862600,34869167,1,37216.0,36.25481,-86.72556,Guest suite,Entire home/apt,2,1.0,1.0,65.0,2.0,1125.0,30,60,90,99,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1.0,0.31167123287671233,616.2,0,East_Nashville
95001,2021-02-19,20862841,147548570,1,37212.0,36.13184,-86.80516,House,Entire home/apt,9,2.0,9.0,231.0,2.0,30.0,0,0,0,98,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.31824657534246575,2236.08,0,Midtown
95002,2021-02-20,20863396,136676366,1,37214.0,36.21966,-86.7046,Guest suite,Private room,6,2.0,4.0,155.0,3.0,21.0,9,9,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,Donelson
95003,2021-02-21,20864705,71112010,1,37203.0,36.1457,-86.78209,House,Entire home/apt,12,3.5,6.0,833.0,2.0,31.0,0,0,0,108,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,2.0,0.3484931506849315,8829.8,1,South_Nashville
95004,2021-02-21,20885853,21736973,1,37216.0,36.2455,-86.73569,House,Entire home/apt,12,2.0,6.0,257.0,1.0,365.0,0,0,0,105,97.0,10.0,9.0,10.0,10.0,9.0,9.0,1,7.0,0.3300821917808219,2580.2799999999997,1,East_Nashville
95005,2021-02-20,20888639,16992322,0,37216.0,36.21342,-86.72965,Other,Private room,2,1.0,1.0,90.0,1.0,12.0,30,60,90,44,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.16043835616438354,439.19999999999993,0,East_Nashville
95006,2021-02-21,20889295,121235121,0,37216.0,36.2057,-86.72717,House,Entire home/apt,8,2.0,3.0,207.0,2.0,1125.0,21,39,69,3,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,14.0,0.014465753424657534,91.08000000000001,1,East_Nashville
95007,2021-02-20,20896221,150116323,1,37203.0,36.17315,-86.78098,Condominium,Entire home/apt,4,1.0,2.0,98.0,2.0,1125.0,2,7,28,133,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1,2.0,0.13150684931506848,392.0,1,Downtown
95008,2021-02-20,20896717,31549142,1,37207.0,36.18349,-86.77223000000002,Townhouse,Entire home/apt,10,1.5,5.0,150.0,30.0,365.0,9,15,32,158,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,24.0,0.7,3193.75,1,East_Nashville
95009,2021-02-20,20901459,35595674,0,37203.0,36.15082,-86.79672,Apartment,Entire home/apt,4,1.0,1.0,150.0,2.0,1125.0,29,59,89,104,92.0,9.0,9.0,10.0,9.0,10.0,9.0,1,4.0,0.3287671232876712,1500.0,1,Downtown
95010,2021-02-20,20901478,103365676,1,37203.0,36.16318,-86.77707,Apartment,Entire home/apt,5,1.0,5.0,110.0,1.0,90.0,0,17,44,168,97.0,10.0,9.0,9.0,9.0,10.0,10.0,1,51.0,0.5286575342465752,1768.7999999999997,1,Downtown
95011,2021-02-20,20903915,34013549,0,37203.0,36.12694000000001,-86.78633,Apartment,Entire home/apt,4,2.0,2.0,133.0,31.0,1125.0,7,37,67,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0,0.264986301369863,1071.98,1,South_Nashville
95012,2021-02-20,20914017,79306080,0,37203.0,36.15577,-86.7765,Apartment,Entire home/apt,6,2.0,2.0,149.0,1.0,30.0,18,36,50,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.26301369863013696,1192.0,0,Downtown
95013,2021-02-20,20915239,55061997,0,37216.0,36.21082,-86.72847,House,Entire home/apt,4,1.0,2.0,200.0,2.0,7.0,28,58,88,14,95.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1.0,0.04471232876712329,272.0,0,East_Nashville
95014,2021-02-19,20916469,7218128,1,37206.0,36.18417,-86.71814,House,Entire home/apt,4,1.0,2.0,68.0,1.0,1125.0,0,0,0,161,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.0,0.5273424657534246,1090.7199999999998,1,East_Nashville
95015,2021-02-20,20920858,125813700,1,37206.0,36.16921,-86.75601,House,Entire home/apt,10,2.5,7.0,246.0,2.0,45.0,0,0,14,71,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1.0,0.2446027397260274,1830.24,0,East_Nashville
95016,2021-02-20,20972023,88588850,1,37203.0,36.15112,-86.79213,Condominium,Entire home/apt,6,1.0,3.0,91.0,3.0,364.0,14,29,50,157,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4.0,0.7,1937.5416666666665,1,Downtown
95017,2021-02-21,20978183,90600007,1,37203.0,36.16245,-86.78399,Condominium,Entire home/apt,4,1.0,2.0,93.0,2.0,1125.0,0,0,0,114,99.0,10.0,10.0,10.0,9.0,10.0,10.0,1,3.0,0.26301369863013696,744.0,1,Downtown
95018,2021-02-19,20978425,11849086,0,37203.0,36.16775,-86.79829000000002,Condominium,Entire home/apt,5,1.0,4.0,49.0,30.0,185.0,0,0,0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,19.0,0.13808219178082193,205.80000000000004,1,Downtown
95019,2021-02-19,20980320,24905886,0,37207.0,36.18572,-86.80282,House,Entire home/apt,16,6.0,26.0,949.0,2.0,29.0,0,6,10,15,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,10.0,0.13150684931506848,3795.9999999999995,1,North_Nashville
95020,2021-02-20,20982539,115976729,1,37214.0,36.18074,-86.6705,Guest suite,Private room,2,1.0,0.0,60.0,1.0,1125.0,0,0,0,54,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.17227397260273972,314.4,0,Donelson
95021,2021-02-19,20991062,108159207,0,37206.0,36.18195,-86.72377,Townhouse,Entire home/apt,6,1.5,2.0,85.0,2.0,1125.0,0,0,0,54,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1.0,0.18279452054794518,472.59999999999997,0,East_Nashville
95022,2021-02-20,20991153,141032353,1,37214.0,36.13089,-86.6349,Guest suite,Private room,2,1.0,1.0,42.0,2.0,90.0,14,44,70,46,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.0,0.15123287671232874,193.2,1,Antioch
95023,2021-02-20,20994116,24637373,1,37203.0,36.12662,-86.77784,Condominium,Entire home/apt,4,1.0,2.0,104.0,1.0,120.0,12,42,72,123,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,6.0,0.3918904109589041,1239.68,1,South_Nashville
95024,2021-02-21,20995462,16662070,1,37221.0,36.10898,-87.01487,House,Entire home/apt,8,2.0,3.0,160.0,2.0,30.0,1,1,1,65,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.39452054794520547,1920.0,0,Bellevue
95025,2021-02-20,20996016,66516293,1,37203.0,36.15936,-86.81897,House,Entire home/apt,8,2.0,4.0,179.0,2.0,29.0,29,53,61,190,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1.0,0.6088767123287671,3315.0799999999995,0,North_Nashville
95026,2021-02-20,21007703,103365676,1,37203.0,36.16339,-86.77673,Apartment,Entire home/apt,4,1.0,2.0,104.0,1.0,90.0,0,20,50,165,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1,51.0,0.5260273972602739,1664.0,1,Downtown
95027,2021-02-20,21007930,6675690,1,37206.0,36.1823,-86.71795,House,Entire home/apt,12,3.0,7.0,375.0,3.0,1125.0,0,0,0,46,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,85.0,0.22684931506849312,2587.4999999999995,1,East_Nashville
95028,2021-02-20,21009814,94194379,1,37215.0,36.10966,-86.78838,Apartment,Entire home/apt,6,1.0,4.0,127.0,2.0,30.0,30,43,73,123,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.0,0.13150684931506848,507.99999999999994,1,Midtown
95029,2021-02-20,21009983,116294524,1,37215.0,36.11735,-86.80274,Guest suite,Entire home/apt,2,1.0,1.0,90.0,2.0,180.0,15,37,37,81,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.26301369863013696,720.0,0,Midtown
95030,2021-02-19,21020344,151374571,0,37203.0,36.18021,-86.79933,Townhouse,Entire home/apt,12,4.0,5.0,622.0,2.0,1125.0,0,0,0,49,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1.0,0.1564931506849315,2960.7200000000003,0,Downtown
95031,2021-02-20,21037472,127541576,1,37203.0,36.13778,-86.79073000000002,House,Entire home/apt,12,3.5,4.0,248.0,2.0,30.0,21,51,75,58,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,11.0,0.39452054794520547,2976.0,1,South_Nashville
95032,2021-02-20,21038042,30995912,1,37203.0,36.15532,-86.77071,Condominium,Entire home/apt,4,1.0,2.0,110.0,2.0,365.0,27,52,76,255,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,12.0,0.6575342465753424,2200.0,1,Downtown
95033,2021-02-19,21045367,93679505,1,37207.0,36.2108,-86.79948,Guest suite,Private room,2,1.0,1.0,50.0,3.0,10.0,0,0,0,127,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.6410958904109588,975.0,0,North_Nashville
95034,2021-02-20,21052820,71967512,1,37207.0,36.18089000000001,-86.75586,Guest suite,Entire home/apt,5,1.0,3.0,92.0,2.0,1125.0,24,51,81,26,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.2853698630136986,798.56,0,East_Nashville
95035,2021-02-20,21053251,2762432,1,37207.0,36.20891,-86.75874,House,Entire home/apt,4,1.0,2.0,98.0,1.0,1125.0,13,37,57,92,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.5260273972602739,1568.0,0,East_Nashville
95036,2021-02-19,21057779,147390286,0,37212.0,36.13512,-86.8139,Guest suite,Private room,1,1.0,1.0,89.0,30.0,350.0,0,0,0,63,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.0,0.7,1894.9583333333333,1,Midtown
95037,2021-02-19,21065772,68330960,0,37203.0,36.16867,-86.79382,House,Entire home/apt,12,3.0,7.0,485.0,2.0,4.0,30,54,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0,Downtown
95038,2021-02-20,21067873,148785524,1,37211.0,36.02897,-86.71935,Apartment,Entire home/apt,5,1.0,2.0,59.0,2.0,60.0,5,24,49,57,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.18410958904109587,330.4,0,Southeast_Nashville
95039,2021-02-20,21068852,151824729,0,37221.0,36.03736,-86.97163,Guest suite,Private room,2,1.0,1.0,100.0,2.0,14.0,28,56,83,19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.0,0.06049315068493151,184.0,1,Bellevue
95040,2021-02-19,21075745,53517885,0,37203.0,36.16952,-86.80131,Guest suite,Private room,2,1.0,1.0,25.0,1.0,1125.0,0,0,0,217,93.0,9.0,9.0,10.0,10.0,9.0,9.0,0,8.0,0.39452054794520547,300.0,1,Downtown
95041,2021-02-20,21076644,80602532,1,37203.0,36.1367,-86.76510999999998,Apartment,Entire home/apt,4,1.0,2.0,39.0,2.0,1125.0,7,18,29,133,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,3.0,0.26301369863013696,312.0,1,South_Nashville
95042,2021-02-20,21080889,30102228,1,37207.0,36.19061,-86.80991,House,Entire home/apt,10,1.5,5.0,277.0,1.0,1125.0,28,56,84,19,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1,2.0,0.06049315068493151,509.68,1,North_Nashville
95043,2021-02-20,21105175,30102228,1,37207.0,36.19061,-86.8099,Guest suite,Private room,10,1.5,6.0,73.0,1.0,1125.0,28,56,84,187,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.0,0.13150684931506848,292.0,1,North_Nashville
95044,2021-02-20,21110847,151824729,0,37221.0,36.03581,-86.97195,Guest suite,Private room,2,1.0,1.0,100.0,2.0,14.0,29,59,86,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.0,0.006575342465753425,20.000000000000004,1,Bellevue
95045,2021-02-20,21122584,24046340,1,37203.0,36.13827,-86.77081,House,Entire home/apt,8,3.0,4.0,281.0,3.0,112.0,7,32,59,98,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.39452054794520547,3372.0,0,South_Nashville
95046,2021-02-20,21134195,103365676,1,37203.0,36.16259,-86.7764,Apartment,Entire home/apt,4,1.0,2.0,95.0,1.0,90.0,0,14,41,203,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,51.0,0.6456986301369863,1865.8,1,Downtown
95047,2021-02-19,21135859,34526652,1,37207.0,36.18842,-86.80999,House,Entire home/apt,10,2.5,6.0,228.0,1.0,1125.0,0,0,0,92,96.0,10.0,10.0,10.0,10.0,8.0,9.0,1,1.0,0.13150684931506848,912.0,0,North_Nashville
95048,2021-02-20,21136105,21172448,1,37203.0,36.14461,-86.76335,Townhouse,Entire home/apt,10,3.5,6.0,304.0,1.0,1125.0,14,39,62,73,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.23671232876712328,2188.8,0,South_Nashville
95049,2021-02-20,21137392,132689786,0,37203.0,36.14541,-86.79241999999998,Apartment,Entire home/apt,4,1.0,2.0,143.0,1.0,15.0,30,60,90,153,93.0,10.0,10.0,10.0,10.0,10.0,9.0,0,4.0,0.5207671232876712,2265.12,1,Downtown
95050,2021-02-20,21139386,96454758,1,37203.0,36.13994,-86.79235,Other,Private room,4,1.0,2.0,149.0,1.0,1125.0,20,46,71,125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.26301369863013696,1192.0,0,South_Nashville
95051,2021-02-20,21140384,24637373,1,37203.0,36.12662,-86.77784,Condominium,Entire home/apt,4,1.0,2.0,109.0,1.0,120.0,22,52,82,95,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,6.0,0.3024657534246575,1002.7999999999997,1,South_Nashville
95052,2021-02-19,21151024,22309652,0,37209.0,36.14389,-86.83201,House,Entire home/apt,5,1.0,3.0,106.0,30.0,100.0,0,0,0,36,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0,1.0,0.7,2256.9166666666665,0,West_Nashville
95053,2021-02-20,21152147,106505883,0,37203.0,36.14501,-86.78322,House,Entire home/apt,10,3.5,5.0,260.0,2.0,1125.0,18,36,56,6,97.0,10.0,9.0,10.0,10.0,9.0,9.0,1,121.0,0.02104109589041096,166.40000000000003,1,South_Nashville
