listing_id,available,minimum_nights,maximum_nights
23322491,239,730.0,354375.0
23322611,0,405.0,85050.0
23324285,177,630.0,354375.0
23336988,141,936.0,354375.0
23338997,89,9450.0,354375.0
23340955,0,316.0,1896.0
23371622,0,316.0,9480.0
23395469,260,945.0,354375.0
23399882,244,630.0,354375.0
23413611,116,628.0,353250.0
23416134,247,630.0,9135.0
23421338,157,630.0,354375.0
23421373,215,628.0,353250.0
23428458,316,632.0,4424.0
23433395,0,632.0,4424.0
23435519,180,360.0,354375.0
23435910,0,316.0,9480.0
23438404,281,315.0,354375.0
23450038,290,537.0,353250.0
23456146,158,630.0,354375.0
23465991,35,948.0,355500.0
23467130,173,47250.0,47250.0
23468494,201,630.0,354375.0
23480720,299,324.0,354375.0
23488754,0,632.0,9480.0
23496565,47,9450.0,354375.0
23497586,71,630.0,354375.0
23503883,314,630.0,354375.0
23504313,299,928.0,28440.0
23548445,157,630.0,354375.0
23548803,166,630.0,354375.0
23580839,81,360.0,1575.0
23582563,275,314.0,353250.0
23583290,244,630.0,354375.0
23644374,256,795.0,354375.0
23653165,175,630.0,354375.0
23663548,212,675.0,354375.0
23671325,35,315.0,354375.0
23671599,315,630.0,354375.0
23676283,282,630.0,354375.0
23676893,0,316.0,11060.0
23685798,173,630.0,354375.0
23686446,224,15737.0,353250.0
23698513,151,403.0,353250.0
23709849,270,810.0,354375.0
23714996,119,450.0,354375.0
23715926,315,315.0,354375.0
23717357,0,632.0,355500.0
23721483,224,680.0,354375.0
23732589,172,628.0,353250.0
23747597,0,1758.0,355500.0
23752202,179,945.0,354375.0
23754741,281,419.0,353250.0
23759002,0,316.0,355500.0
23765668,312,502.0,114610.0
23768667,69,405.0,114975.0
23815812,0,316.0,355500.0
23824127,295,9765.0,114975.0
23824968,312,315.0,3465.0
23825123,260,795.0,354375.0
23850251,79,315.0,3150.0
23858968,270,948.0,355500.0
23859974,176,628.0,353250.0
23870707,92,765.0,354375.0
23872834,107,632.0,355500.0
23872880,153,630.0,354375.0
23874740,90,632.0,2212.0
23880926,132,630.0,354375.0
23897595,111,405.0,114975.0
23921618,114,740.0,114975.0
23955048,0,628.0,353250.0
23955586,181,315.0,354375.0
23962122,66,925.0,9450.0
23975379,118,741.0,114975.0
23980569,152,630.0,354375.0
23991504,201,9420.0,37680.0
24000632,29,315.0,354375.0
24001784,0,316.0,4424.0
24009969,0,452.0,355500.0
24015918,12,762.0,353250.0
24021874,0,314.0,353250.0
24035042,217,795.0,354375.0
24043615,231,673.0,354375.0
24043681,231,667.0,353250.0
24057432,0,407.0,355500.0
24060405,288,798.0,354375.0
24065079,0,9480.0,14220.0
24076005,195,9450.0,354375.0
24080943,7,628.0,31400.0
24086570,315,9450.0,37800.0
24094071,262,360.0,354375.0
24117508,0,4740.0,39500.0
24136182,180,315.0,114975.0
24148022,129,405.0,114975.0
24159620,42,450.0,354375.0
24162363,0,315.0,1575.0
24177810,108,630.0,354375.0
24186803,178,630.0,354375.0
24192163,242,649.0,14490.0
24209159,254,987.0,9420.0
24221163,17,315.0,1575.0
24223728,0,316.0,355500.0
24225496,264,945.0,354375.0
24242819,303,630.0,354375.0
24245679,121,717.0,354375.0
24246244,202,630.0,354375.0
24246989,0,316.0,355500.0
24249762,280,675.0,354375.0
24250323,277,675.0,354375.0
24268565,3,405.0,354375.0
24280277,231,314.0,353250.0
24281604,0,1264.0,355500.0
24283206,0,948.0,948.0
24308669,0,948.0,1264.0
24328999,197,630.0,354375.0
24347645,180,315.0,354375.0
24349889,297,945.0,354375.0
24356038,276,628.0,353250.0
24370908,315,9450.0,354375.0
24391563,1,504.0,114975.0
24394672,1,504.0,114975.0
24395189,1,504.0,114975.0
24396244,314,630.0,354375.0
24401952,229,762.0,14490.0
24406332,38,405.0,354375.0
24419377,119,630.0,354375.0
24427382,77,630.0,354375.0
24444392,41,9450.0,354375.0
24464614,0,948.0,355500.0
24466315,90,28665.0,354375.0
24491267,159,630.0,2205.0
24494851,38,630.0,354375.0
24514365,155,405.0,114975.0
24515023,160,405.0,114975.0
24524708,107,630.0,354375.0
24525103,144,405.0,114975.0
24543047,311,405.0,354375.0
24544069,1,630.0,354375.0
24574665,179,628.0,353250.0
24578571,179,925.0,114975.0
24578894,75,634.0,4410.0
24579448,270,630.0,4410.0
24580553,8,1620.0,354375.0
24595844,0,632.0,355500.0
24623130,0,632.0,355500.0
24625701,90,9450.0,354375.0
24627334,90,9450.0,354375.0
24630758,145,630.0,354375.0
24645873,260,630.0,57330.0
24647667,314,9450.0,114975.0
24648152,286,383.0,114975.0
24653220,9,630.0,354375.0
24658545,261,315.0,354375.0
24667605,77,720.0,354375.0
24676429,146,630.0,354375.0
24688509,247,945.0,354375.0
24697740,248,495.0,354375.0
24714412,275,9450.0,354375.0
24715542,239,690.0,8792.0
24734366,123,673.0,353250.0
24737740,90,315.0,354375.0
24738411,255,759.0,9420.0
24749438,175,630.0,3150.0
24752291,222,9450.0,354375.0
24753664,246,630.0,354375.0
24769386,299,493.0,353250.0
24774210,212,777.0,354375.0
24780330,100,945.0,354375.0
24780816,314,9450.0,114975.0
24781691,292,630.0,3150.0
24798795,285,315.0,354375.0
24819120,124,630.0,354375.0
24819213,262,314.0,353250.0
24819703,173,630.0,354375.0
24824262,171,630.0,354375.0
24824545,66,630.0,354375.0
24826044,70,9312.0,353250.0
24854427,0,316.0,9480.0
24869290,0,948.0,355500.0
24888982,173,630.0,354375.0
24916080,112,630.0,354375.0
24932227,153,9450.0,9450.0
24940929,111,9135.0,354375.0
24945661,296,635.0,354375.0
24964599,154,495.0,354375.0
24966416,236,9734.0,114610.0
24977521,288,907.0,353250.0
24988585,201,677.0,353250.0
24993316,267,405.0,354060.0
25007949,76,945.0,354375.0
25008716,260,945.0,354375.0
25008814,165,630.0,354375.0
25058440,180,630.0,354375.0
25058728,83,942.0,6594.0
25076538,163,405.0,114975.0
25086083,187,632.0,355500.0
25100504,232,630.0,354375.0
25101346,159,405.0,4410.0
25103785,28,9420.0,353250.0
25104526,33,9480.0,355500.0
25107922,42,315.0,354375.0
25109035,4,1260.0,1260.0
25124851,249,831.0,355500.0
25129990,216,504.0,114975.0
25157325,302,926.0,114975.0
25158252,180,503.0,354375.0
25206397,159,315.0,4410.0
25206528,263,759.0,9420.0
25224713,0,628.0,4396.0
25225859,31,630.0,354375.0
25258244,166,315.0,354375.0
25259524,263,504.0,114975.0
25284709,133,495.0,354375.0
25288863,25,315.0,354375.0
25323958,283,315.0,354375.0
25341877,231,630.0,354375.0
25352294,260,9450.0,354375.0
25374952,126,405.0,354375.0
25377496,125,945.0,354375.0
25378497,0,316.0,4740.0
25402613,0,316.0,355500.0
25419482,219,677.0,355500.0
25429375,312,945.0,4725.0
25450858,45,314.0,353250.0
25451628,43,315.0,354375.0
25475038,20,315.0,1575.0
25475408,3,9480.0,115340.0
25489768,23,630.0,354375.0
25508357,123,504.0,114975.0
25516000,0,948.0,18960.0
25517163,0,632.0,355500.0
25554867,261,495.0,354375.0
25564279,232,630.0,354375.0
25579422,81,630.0,354375.0
25581088,0,632.0,632.0
25586784,230,315.0,354375.0
25588588,264,405.0,354375.0
25595576,260,795.0,354375.0
25605796,302,423.0,114975.0
25617930,0,9796.0,355500.0
25618468,10,403.0,353250.0
25618539,305,926.0,114975.0
25687238,0,632.0,355500.0
25715035,144,630.0,354375.0
25715772,1,9042.0,115340.0
25715824,160,630.0,354375.0
25716533,162,630.0,354375.0
25718304,131,630.0,354375.0
25735663,151,724.0,354375.0
25745539,76,630.0,354375.0
25779934,81,315.0,354375.0
25781793,87,630.0,354375.0
25782632,103,765.0,354375.0
25799626,296,710.0,354375.0
25807003,220,637.0,355500.0
25812347,302,630.0,57330.0
25813364,301,315.0,354375.0
25813803,313,630.0,9450.0
25828359,313,630.0,354375.0
25830405,236,695.0,354375.0
25832972,269,630.0,8820.0
25840676,109,792.0,354375.0
25841346,87,9450.0,56700.0
25853413,234,9420.0,353250.0
25862741,0,948.0,355500.0
25871118,276,465.0,354375.0
25886612,0,407.0,355500.0
25903972,0,632.0,355500.0
25909117,123,920.0,355500.0
25917137,216,314.0,353250.0
25937500,22,921.0,114975.0
25943936,81,630.0,354375.0
25950318,314,945.0,354375.0
25967703,98,630.0,354375.0
25974415,272,630.0,354375.0
26004491,314,9450.0,354375.0
26010102,0,632.0,2212.0
26010872,227,2198.0,57148.0
26011923,220,630.0,354375.0
26028545,218,9450.0,114975.0
26039479,35,314.0,353250.0
26065556,0,9796.0,56880.0
26105182,276,9450.0,354375.0
26107907,149,630.0,354375.0
26125808,72,630.0,354375.0
26129261,52,720.0,354375.0
26132095,99,360.0,354375.0
26156161,267,315.0,354375.0
26202086,295,649.0,14490.0
26217097,152,530.0,354375.0
26220501,92,360.0,354375.0
26228112,35,1071.0,354375.0
26232437,162,630.0,354375.0
26245408,236,905.0,8820.0
26250836,214,314.0,2198.0
26268262,79,720.0,354375.0
26278591,23,360.0,354375.0
26319881,311,504.0,114975.0
26321010,147,630.0,354375.0
26322622,61,630.0,354375.0
26327332,284,945.0,354375.0
26329079,219,630.0,354375.0
26329868,2,630.0,354375.0
26352804,6,630.0,8820.0
26353100,156,630.0,8820.0
26354451,169,630.0,8820.0
26354589,138,630.0,8820.0
26356781,163,959.0,354375.0
26426616,308,405.0,354375.0
26442992,304,630.0,29925.0
26445240,242,630.0,354375.0
26448670,315,925.0,354375.0
26466639,110,2205.0,28350.0
26473813,290,621.0,354375.0
26473920,313,9450.0,114975.0
26488177,106,315.0,354375.0
26501188,0,948.0,8848.0
26502899,256,810.0,354375.0
26567062,204,649.0,14490.0
26567067,184,649.0,14490.0
26567425,173,649.0,14490.0
26576101,171,315.0,354375.0
26588795,0,774.0,14536.0
26630873,0,632.0,115340.0
26632206,0,632.0,115340.0
26637369,291,315.0,354375.0
26658902,292,630.0,57330.0
26659476,241,630.0,28350.0
26660593,57,315.0,354375.0
26662703,316,632.0,355500.0
26682743,71,720.0,354375.0
26688344,178,630.0,354375.0
26690269,281,632.0,355500.0
26693393,309,315.0,354375.0
26713924,2,630.0,354375.0
26737176,143,630.0,354375.0
26745051,7,495.0,354375.0
26751150,0,316.0,4740.0
26764632,172,630.0,354375.0
26772027,283,630.0,57330.0
26772755,88,27946.0,353250.0
26776225,194,583.0,354375.0
26780958,117,315.0,354375.0
26781319,81,327.0,354375.0
26782908,58,630.0,354375.0
26800336,145,630.0,354375.0
26807090,284,423.0,114975.0
26812177,266,940.0,354375.0
26812474,0,9480.0,355500.0
26848775,314,630.0,354375.0
26865530,88,28124.0,355500.0
26876313,269,9450.0,114975.0
26889883,0,10112.0,56880.0
26892397,0,10112.0,56880.0
26900742,163,405.0,9450.0
26916889,203,496.0,351009.0
26917701,141,630.0,354375.0
26948467,140,9450.0,354375.0
26954785,103,900.0,354375.0
26954842,216,630.0,9450.0
26992170,0,452.0,355500.0
26996194,5,9420.0,353250.0
26996869,49,1395.0,354375.0
27019693,79,630.0,19215.0
27047473,48,945.0,354375.0
27048933,211,630.0,354375.0
27060417,279,314.0,8414.0
27068316,241,509.0,354375.0
27081125,0,316.0,355500.0
27084016,0,315.0,8718.0
27084898,309,315.0,8442.0
27100998,307,315.0,354375.0
27130296,45,315.0,354375.0
27134467,314,797.0,354375.0
27134499,45,765.0,354375.0
27135016,119,630.0,354375.0
27136966,215,404.0,353250.0
27137809,268,795.0,354375.0
27138024,280,795.0,354375.0
27141751,0,589.0,355500.0
27186886,315,9450.0,354375.0
27188294,132,315.0,354375.0
27192929,201,681.0,354375.0
27199485,258,9420.0,353250.0
27223811,293,710.0,354375.0
27225405,293,772.0,354375.0
27228775,159,765.0,354375.0
27234910,0,4424.0,12640.0
27258909,309,628.0,57148.0
27282037,306,915.0,114975.0
27285526,302,504.0,114975.0
27290581,0,316.0,2212.0
27307849,130,630.0,354375.0
27333064,0,632.0,355500.0
27363773,246,9450.0,354375.0
27396810,0,948.0,355500.0
27397940,1,315.0,354375.0
27432114,253,632.0,355500.0
27434683,128,1256.0,353250.0
27437835,90,630.0,354375.0
27450078,276,945.0,354375.0
27457444,261,630.0,354375.0
27457812,0,2212.0,355500.0
27464551,16,630.0,354375.0
27479224,249,358.0,353250.0
27480748,297,945.0,354375.0
27483474,89,630.0,354375.0
27489460,171,630.0,354375.0
27508615,308,314.0,353250.0
27520811,221,630.0,354375.0
27526746,0,632.0,355500.0
27546946,293,402.0,354375.0
27550185,141,9450.0,354375.0
27552933,153,405.0,354375.0
27598257,162,496.0,355500.0
27603796,0,316.0,1580.0
27605779,0,316.0,355500.0
27606282,210,766.0,9450.0
27611390,153,314.0,353250.0
27611691,198,450.0,354375.0
27630811,275,9450.0,354375.0
27631070,176,585.0,354375.0
27633928,0,316.0,355500.0
27652894,163,314.0,4396.0
27655588,234,630.0,354375.0
27661355,130,728.0,354375.0
27681600,245,9450.0,354375.0
27704354,107,9450.0,56700.0
27716972,117,358.0,354375.0
27721231,315,942.0,353250.0
27722344,243,630.0,354375.0
27727803,215,9450.0,114975.0
27754755,180,9450.0,354375.0
27756777,230,9450.0,354375.0
27768438,277,647.0,14444.0
27777679,270,630.0,354375.0
27789062,275,9420.0,353250.0
27791536,276,796.0,354375.0
27791947,292,797.0,354375.0
27792225,314,795.0,354375.0
27795592,296,649.0,14490.0
27801937,0,316.0,355500.0
27803431,0,316.0,355500.0
27804264,1,629.0,353250.0
27807422,282,504.0,114975.0
27808053,285,630.0,29925.0
27810228,19,9480.0,355500.0
27824655,0,9480.0,355500.0
27831981,308,504.0,114975.0
27864959,79,945.0,18900.0
27867990,307,9765.0,354375.0
27871430,90,9450.0,56700.0
27879310,0,407.0,355500.0
27923120,172,630.0,354375.0
27926507,315,630.0,354375.0
27927058,315,630.0,354375.0
27927088,163,632.0,355500.0
27927532,215,766.0,9450.0
27929014,54,630.0,354375.0
27954621,279,557.0,38786.0
27959920,162,632.0,355500.0
27969018,193,415.0,354375.0
27979443,306,630.0,354375.0
27985203,283,9450.0,354375.0
28005035,276,630.0,354375.0
28006647,0,587.0,355500.0
28007932,194,630.0,354375.0
28010009,0,316.0,355500.0
28042539,277,946.0,9420.0
28047518,196,942.0,353250.0
28049102,35,628.0,353250.0
28052539,228,765.0,9450.0
28067822,283,630.0,354375.0
28072426,180,630.0,354375.0
28074581,167,675.0,354375.0
28132994,243,945.0,4410.0
28148865,299,504.0,114975.0
28151547,308,450.0,354375.0
28155941,307,448.0,353250.0
28158513,0,316.0,355500.0
28158642,34,492.0,353250.0
28176901,315,448.0,353250.0
28179436,231,630.0,354375.0
28184785,0,316.0,355500.0
28224045,78,1255.0,354375.0
28270089,113,632.0,355500.0
28276475,277,9420.0,353250.0
28312085,0,9480.0,18960.0
28315135,284,630.0,354375.0
28337557,35,405.0,354375.0
28357604,275,628.0,353250.0
28365055,294,797.0,354375.0
28369559,43,630.0,3150.0
28384893,270,948.0,355500.0
28388764,0,632.0,2212.0
28391997,89,315.0,18900.0
28392659,21,630.0,354375.0
28392699,265,794.0,354375.0
28400309,161,630.0,354375.0
28410059,314,638.0,9420.0
28411771,0,452.0,355500.0
28412861,0,942.0,9420.0
28429712,273,795.0,354375.0
28433511,0,315.0,354375.0
28455782,209,405.0,9450.0
28455899,287,900.0,315000.0
28463517,293,630.0,57330.0
28467637,159,630.0,354375.0
28509493,94,1125.0,354375.0
28513586,311,843.0,354375.0
28538830,314,9450.0,114975.0
28559018,89,315.0,354375.0
28560089,157,9450.0,354375.0
28583063,251,630.0,354375.0
28585512,0,1896.0,2212.0
28587150,221,630.0,354375.0
28607526,171,630.0,354375.0
28611134,198,1485.0,354375.0
28611456,188,405.0,354375.0
28611723,226,405.0,354375.0
28611832,226,405.0,354375.0
28612147,217,405.0,354375.0
28612716,248,405.0,354375.0
28612808,217,405.0,354375.0
28613112,243,405.0,354375.0
28613622,0,316.0,948.0
28614402,286,795.0,354375.0
28631246,61,630.0,9450.0
28631433,240,405.0,354375.0
28631531,261,405.0,354375.0
28631887,241,405.0,354375.0
28637925,117,578.0,354375.0
28639670,268,945.0,4725.0
28640185,48,945.0,354375.0
28646122,308,1248.0,114975.0
28655303,199,660.0,320775.0
28664520,0,948.0,355500.0
28697710,206,628.0,353250.0
28717295,0,9420.0,353250.0
28718896,265,450.0,354375.0
28755287,305,925.0,114975.0
28774159,111,9450.0,354375.0
28780799,267,794.0,354375.0
28809401,252,405.0,354375.0
28812586,315,315.0,354375.0
28835600,298,630.0,57330.0
28841950,0,632.0,355500.0
28842216,194,827.0,114975.0
28847024,238,315.0,354375.0
28862505,180,360.0,354375.0
28863127,298,630.0,57330.0
28864803,147,405.0,114975.0
28866427,280,315.0,354375.0
28884453,315,9765.0,354375.0
28915642,96,628.0,353250.0
28916493,139,630.0,354375.0
28930638,293,720.0,354375.0
28952938,138,630.0,14175.0
28960715,25,630.0,9450.0
28980404,258,797.0,354375.0
28983320,88,315.0,3150.0
28986536,79,942.0,353250.0
28987936,130,630.0,354375.0
29003171,88,315.0,9450.0
29003604,88,315.0,9450.0
29009493,33,315.0,354375.0
29033410,0,517.0,115340.0
29039559,256,405.0,354375.0
29056520,62,630.0,9450.0
29072818,165,630.0,8505.0
29073678,261,630.0,354375.0
29095634,0,316.0,3476.0
29096486,315,315.0,18900.0
29103540,222,9450.0,354375.0
29127695,308,799.0,355500.0
29132400,0,316.0,355500.0
29156646,269,315.0,354375.0
29161866,153,628.0,353250.0
29174361,280,630.0,57330.0
29210307,190,636.0,355500.0
29216698,90,9450.0,354375.0
29231988,0,316.0,355500.0
29232680,0,316.0,355500.0
29234025,0,948.0,355500.0
29234755,180,630.0,354375.0
29236012,241,627.0,354375.0
29236543,279,649.0,14490.0
29238359,0,316.0,355500.0
29239991,239,629.0,354375.0
29256840,229,315.0,354375.0
29261515,187,630.0,9450.0
29305053,314,9420.0,353250.0
29310802,180,630.0,354375.0
29318837,280,795.0,354375.0
29337128,245,920.0,354375.0
29345934,0,497.0,355500.0
29354867,292,315.0,354375.0
29363249,224,792.0,114975.0
29380601,18,9480.0,115340.0
29384677,275,9450.0,354375.0
29385968,278,907.0,8848.0
29389215,260,628.0,29830.0
29389616,292,630.0,29925.0
29397636,0,316.0,355500.0
29421306,0,316.0,355500.0
29438857,63,630.0,354375.0
29456803,0,1264.0,9480.0
29461928,0,632.0,2212.0
29480719,169,630.0,354375.0
29480902,215,1013.0,354375.0
29482405,0,632.0,58776.0
29485826,158,630.0,9135.0
29492548,145,632.0,355500.0
29506941,88,628.0,353250.0
29511447,296,797.0,354375.0
29540664,314,630.0,354375.0
29541588,78,413.0,354375.0
29543248,92,632.0,355500.0
29586592,198,9450.0,354375.0
29594945,179,314.0,353250.0
29626680,0,316.0,355500.0
29632745,190,720.0,354375.0
29633843,233,1260.0,354375.0
29633899,216,315.0,354375.0
29653394,140,628.0,353250.0
29655443,282,777.0,114975.0
29658552,211,632.0,355500.0
29683581,154,9450.0,114975.0
29689085,180,450.0,354375.0
29692044,270,630.0,354375.0
29700436,305,795.0,354375.0
29705296,308,315.0,8442.0
29730848,0,797.0,354375.0
29738158,0,316.0,316.0
29757144,135,945.0,354375.0
29758241,230,628.0,353250.0
29759297,260,630.0,57330.0
29777437,131,405.0,354375.0
29818977,175,630.0,354375.0
29828980,224,495.0,354375.0
29852198,250,936.0,354375.0
29856178,257,630.0,354375.0
29872572,204,1288.0,354375.0
29876154,16,405.0,354375.0
29877749,315,945.0,354375.0
29880094,259,632.0,9164.0
29883619,154,751.0,353250.0
29884582,72,632.0,355500.0
29884627,79,315.0,354375.0
29898109,0,632.0,6636.0
29899182,125,629.0,354375.0
29899487,125,405.0,114975.0
29900753,277,9450.0,354375.0
29907662,275,799.0,355500.0
29919347,175,315.0,354375.0
29923906,85,540.0,354375.0
29942411,95,9420.0,114610.0
29966832,76,405.0,354375.0
29968952,246,3015.0,114975.0
29971850,0,948.0,355500.0
29982223,274,326.0,114975.0
29983401,274,325.0,114610.0
29984537,243,540.0,354375.0
29984918,7,315.0,4410.0
29985356,284,640.0,114975.0
29985357,225,640.0,114975.0
29985667,273,325.0,22231.0
29986525,45,314.0,353250.0
30010720,240,315.0,354375.0
30016471,245,9450.0,354375.0
30019043,297,855.0,354375.0
30020214,304,854.0,355500.0
30025529,0,632.0,355500.0
30043806,153,540.0,354375.0
30067381,307,315.0,8820.0
30081683,62,450.0,354375.0
30084811,122,764.0,354375.0
30086511,158,899.0,354375.0
30091232,285,925.0,354375.0
30111210,238,691.0,354375.0
30126311,237,462.0,354375.0
30131268,265,765.0,354375.0
30144386,218,630.0,57330.0
30155980,216,945.0,354375.0
30157276,245,628.0,353250.0
30178510,259,942.0,353250.0
30200707,176,315.0,354375.0
30252586,184,315.0,9135.0
30253315,256,9765.0,354375.0
30264016,189,630.0,354375.0
30266531,269,630.0,354375.0
30273004,81,9450.0,56700.0
30293409,239,9450.0,354375.0
30295069,202,495.0,354375.0
30315143,314,628.0,8792.0
30317211,133,630.0,354375.0
30317287,256,404.0,354375.0
30325802,299,630.0,354375.0
30344742,0,632.0,3160.0
30346059,88,450.0,1575.0
30389810,180,630.0,354375.0
30392811,137,945.0,354375.0
30393490,266,630.0,354375.0
30397834,0,948.0,355500.0
30399312,176,315.0,4725.0
30399422,270,314.0,4710.0
30403435,0,316.0,1264.0
30422767,309,630.0,354375.0
30423421,315,315.0,354375.0
30425576,152,315.0,354375.0
30439477,257,630.0,354375.0
30445493,179,315.0,4410.0
30483895,0,314.0,353250.0
30500404,77,315.0,354375.0
30507492,108,630.0,354375.0
30513962,0,632.0,355500.0
30523896,133,1033.0,353250.0
30528185,3,360.0,354375.0
30532841,86,630.0,2205.0
30536057,287,795.0,354375.0
30538302,0,632.0,355500.0
30540635,5,315.0,354375.0
30561655,0,316.0,2212.0
30564045,236,628.0,353250.0
30569803,179,630.0,9765.0
30582240,0,632.0,948.0
30586604,257,315.0,9450.0
30592396,0,9796.0,28440.0
30593043,256,630.0,354375.0
30658935,312,923.0,111784.0
30688382,0,407.0,355500.0
30713151,207,548.0,4410.0
30713885,288,630.0,29925.0
30733432,88,942.0,353250.0
30740133,0,314.0,353250.0
30743660,0,632.0,355500.0
30761002,116,315.0,354375.0
30761811,0,316.0,115340.0
30770087,0,316.0,355500.0
30772096,0,632.0,9480.0
30796966,20,314.0,56520.0
30815522,23,630.0,354375.0
30816074,0,630.0,114975.0
30822624,146,768.0,9450.0
30823347,0,632.0,355500.0
30824185,20,954.0,2212.0
30825077,315,9450.0,354375.0
30825336,314,9450.0,114975.0
30849155,294,630.0,354375.0
30852265,0,718.0,6594.0
30854396,284,630.0,354375.0
30908927,232,789.0,355500.0
30935680,119,629.0,56700.0
30941221,169,9450.0,354375.0
30952435,247,658.0,354375.0
30954042,305,858.0,355500.0
30956198,314,854.0,355500.0
30956448,310,854.0,355500.0
30959345,171,405.0,354375.0
30975877,306,678.0,355500.0
31010980,179,495.0,354375.0
31020971,169,315.0,354375.0
31022131,0,316.0,2212.0
31033589,211,632.0,355500.0
31034952,243,630.0,354375.0
31040183,79,634.0,2205.0
31057725,217,403.0,353250.0
31068722,268,9420.0,114610.0
31071781,66,767.0,114610.0
31071949,224,630.0,354375.0
31072732,254,630.0,354375.0
31077200,54,630.0,14175.0
31077552,179,9765.0,354375.0
31084519,0,9480.0,28440.0
31087368,59,759.0,114975.0
31090078,57,785.0,114975.0
31090488,119,315.0,354375.0
31101139,243,765.0,354375.0
31113600,314,9450.0,9450.0
31116616,72,787.0,114975.0
31117574,169,630.0,2205.0
31119735,26,315.0,354375.0
31129664,34,9765.0,354375.0
31148397,269,945.0,354375.0
31149745,0,857.0,355500.0
31167145,70,315.0,354375.0
31183089,146,315.0,354375.0
31185407,40,9450.0,28350.0
31188696,2,948.0,355500.0
31189831,89,405.0,354375.0
31195008,35,405.0,354375.0
31221695,151,945.0,354375.0
31223486,57,790.0,114975.0
31236172,306,315.0,354375.0
31240088,179,9450.0,354375.0
31257045,313,630.0,354375.0
31269169,189,628.0,353250.0
31281546,285,630.0,57330.0
31286419,50,314.0,4396.0
31288604,60,788.0,114975.0
31289243,73,768.0,114975.0
31289764,70,787.0,114975.0
31306421,246,630.0,354375.0
31317832,180,630.0,354375.0
31320452,148,630.0,354375.0
31334513,20,315.0,1890.0
31337234,208,1008.0,354375.0
31338117,27,630.0,354375.0
31338890,179,315.0,1260.0
31359522,236,450.0,354375.0
31440552,52,360.0,354375.0
31442680,316,632.0,355500.0
31449535,167,581.0,354375.0
31449536,165,581.0,354375.0
31449537,144,581.0,354375.0
31449538,150,579.0,353250.0
31449539,151,581.0,354375.0
31449540,141,579.0,353250.0
31449541,158,581.0,354375.0
31449542,149,581.0,354375.0
31449543,170,581.0,354375.0
31449544,171,581.0,354375.0
31455247,88,630.0,354375.0
31472777,254,945.0,354375.0
31492711,258,315.0,354375.0
31505942,303,769.0,353250.0
31508839,172,315.0,354375.0
31513722,39,628.0,353250.0
31536755,12,405.0,354375.0
31554623,291,1260.0,354375.0
31560686,314,504.0,114975.0
31568257,189,948.0,355500.0
31570362,173,630.0,354375.0
31574093,79,630.0,2205.0
31586142,171,315.0,354375.0
31588888,299,628.0,353250.0
31592125,21,405.0,354375.0
31593402,180,630.0,354375.0
31613006,280,673.0,353250.0
31617574,102,314.0,1256.0
31619362,313,1260.0,354375.0
31625541,220,768.0,355500.0
31626380,22,765.0,354375.0
31626962,281,765.0,354375.0
31650085,0,315.0,630.0
31671123,0,407.0,2212.0
31677300,0,316.0,355500.0
31695776,265,644.0,354375.0
31708665,41,915.0,354375.0
31715199,301,765.0,354375.0
31716107,313,28350.0,354375.0
31740368,282,795.0,354375.0
31742742,32,630.0,354375.0
31743097,237,630.0,354375.0
31757987,28,405.0,354375.0
31758112,179,628.0,353250.0
31758139,157,720.0,354375.0
31761316,23,405.0,354375.0
31762748,24,405.0,354375.0
31765360,154,990.0,354375.0
31821755,196,630.0,9765.0
31854666,70,465.0,347685.0
31859193,52,315.0,354375.0
31862127,266,9420.0,353250.0
31864883,156,630.0,2205.0
31874656,0,724.0,355500.0
31877722,172,584.0,354375.0
31879539,148,945.0,354375.0
31881755,311,851.0,354375.0
31896698,122,630.0,354375.0
31898563,4,630.0,9450.0
31901099,279,628.0,29830.0
31902110,0,632.0,355500.0
31902332,75,628.0,353250.0
31902612,273,628.0,29830.0
31909196,294,920.0,28350.0
31922474,242,630.0,18900.0
31930900,211,632.0,355500.0
31952007,231,630.0,9450.0
31955258,268,824.0,354375.0
31960906,0,316.0,9480.0
31982148,0,632.0,1264.0
31983207,86,630.0,354375.0
32016569,0,316.0,355500.0
32020676,233,945.0,354375.0
32024393,0,632.0,355500.0
32035984,36,495.0,354375.0
32042237,50,360.0,2520.0
32044084,0,316.0,8848.0
32046787,14,630.0,354375.0
32048248,0,632.0,2528.0
32064017,216,948.0,355500.0
32064052,273,795.0,354375.0
32067411,178,405.0,114975.0
32068984,0,632.0,355500.0
32083405,165,630.0,354375.0
32090565,290,630.0,3150.0
32118514,264,652.0,14536.0
32120744,0,628.0,353250.0
32135494,238,711.0,354375.0
32136705,284,677.0,355500.0
32138676,76,405.0,354375.0
32139837,123,9765.0,114975.0
32163126,180,315.0,354375.0
32164874,140,945.0,354375.0
32166858,0,632.0,355500.0
32167385,289,630.0,114975.0
32167495,248,1011.0,354375.0
32169614,73,630.0,354375.0
32170128,315,900.0,354375.0
32186694,176,405.0,114975.0
32186756,172,403.0,114610.0
32187506,180,405.0,114975.0
32190706,240,630.0,354375.0
32204262,50,9306.0,354375.0
32213918,54,3288.0,354375.0
32215423,41,630.0,354375.0
32216264,67,3288.0,354375.0
32216334,65,3288.0,354375.0
32242676,273,630.0,57330.0
32268160,108,405.0,114975.0
32284142,179,403.0,114610.0
32284243,180,405.0,114975.0
32284295,180,405.0,114975.0
